widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
34,functions,8.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,1,I should be destitute of feeling if I was not deeply affected by the strong proof which my fellow-citizens have given me of their confidence in calling me to the high office whose functions I am about to assume .,19,18
35,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,1,I should be destitute of feeling if I was not deeply affected by the strong proof which my fellow-citizens have given me of their confidence in calling me to the high office whose functions I am about to assume .,19,18
36,am,2.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,1,I should be destitute of feeling if I was not deeply affected by the strong proof which my fellow-citizens have given me of their confidence in calling me to the high office whose functions I am about to assume .,19,18
37,about,4.0,2.0,1.0,IN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,1,I should be destitute of feeling if I was not deeply affected by the strong proof which my fellow-citizens have given me of their confidence in calling me to the high office whose functions I am about to assume .,19,18
38,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,1,I should be destitute of feeling if I was not deeply affected by the strong proof which my fellow-citizens have given me of their confidence in calling me to the high office whose functions I am about to assume .,19,18
39,assume,4.0,2.0,1.0,VB,xcomp,1.0,1.0,1.0,1.0,0.0,1,I should be destitute of feeling if I was not deeply affected by the strong proof which my fellow-citizens have given me of their confidence in calling me to the high office whose functions I am about to assume .,19,18
40,.,,,,.,,,,,,,1,I should be destitute of feeling if I was not deeply affected by the strong proof which my fellow-citizens have given me of their confidence in calling me to the high office whose functions I am about to assume .,19,18
1,As,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
2,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
3,expression,9.0,3.0,1.0,NN,nmod:as,3.0,3.0,3.0,3.0,-2.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
4,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
5,their,3.0,1.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
6,good,3.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
7,opinion,7.0,3.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
8,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
9,my,2.0,1.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
10,conduct,7.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
11,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
12,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
13,public,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
14,service,5.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
15,",",,,,",",,,,,,,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
16,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
17,derive,4.0,2.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
18,from,4.0,1.0,1.0,IN,case,4.0,4.0,2.0,4.0,-2.5,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
19,it,2.0,1.0,1.0,PRP,nmod:from,5.0,5.0,5.0,5.0,-4.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
20,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
21,gratification,12.0,5.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
22,which,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
23,those,3.0,1.0,1.0,DT,nsubj,5.0,5.0,3.0,5.0,-3.5,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
24,who,2.0,1.0,1.0,WP,ref,5.0,5.0,3.0,5.0,-3.5,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
25,are,2.0,1.0,1.0,VBP,cop,4.0,4.0,3.0,4.0,-2.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
26,conscious,6.0,2.0,1.0,JJ,acl:relcl,3.0,3.0,3.0,3.0,-2.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
27,of,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
28,having,5.0,2.0,1.0,VBG,aux,4.0,4.0,4.0,4.0,-3.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
29,done,3.0,1.0,1.0,VBN,advcl,3.0,3.0,3.0,3.0,-2.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
30,all,2.0,1.0,1.0,DT,dobj,5.0,5.0,5.0,5.0,-4.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
31,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
32,they,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
33,could,3.0,1.0,1.0,MD,ccomp,4.0,4.0,3.0,4.0,-2.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
34,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
35,merit,5.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
36,it,2.0,1.0,1.0,PRP,dobj,5.0,5.0,5.0,5.0,-4.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
37,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
38,alone,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
39,feel,3.0,1.0,1.0,VB,acl:relcl,1.0,1.0,1.0,1.0,0.0,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
40,.,,,,.,,,,,,,2,"As the expression of their good opinion of my conduct in the public service , I derive from it a gratification which those who are conscious of having done all that they could to merit it can alone feel .",16,15
1,My,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
2,sensibility,11.0,5.0,2.0,NN,nsubjpass,2.0,2.0,2.0,2.0,-1.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
3,is,2.0,1.0,1.0,VBZ,auxpass,3.0,3.0,2.0,3.0,-1.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
4,increased,7.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
5,by,2.0,1.0,1.0,IN,conj:and,5.0,5.0,4.0,5.0,-3.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
6,a,1.0,1.0,0.0,DT,case,6.0,6.0,6.0,6.0,-5.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
7,just,4.0,1.0,1.0,JJ,det,6.0,6.0,6.0,6.0,-5.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
8,estimate,7.0,3.0,1.0,NN,amod,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
9,of,2.0,1.0,1.0,IN,nmod:by,5.0,5.0,4.0,5.0,-3.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
10,the,2.0,1.0,0.0,DT,case,6.0,6.0,6.0,6.0,-5.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
11,importance,9.0,3.0,1.0,NN,det,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
12,of,2.0,1.0,1.0,IN,nmod:of,5.0,5.0,4.0,5.0,-3.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
13,the,2.0,1.0,0.0,DT,case,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
14,trust,5.0,1.0,1.0,NN,det,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
15,and,3.0,1.0,1.0,CC,nmod:of,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
16,of,2.0,1.0,1.0,IN,cc,4.0,4.0,3.0,4.0,-2.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
17,the,2.0,1.0,0.0,DT,case,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
18,nature,4.0,2.0,1.0,NN,det,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
19,and,3.0,1.0,1.0,CC,nmod:of,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
20,extent,7.0,2.0,1.0,NN,cc,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
21,of,2.0,1.0,1.0,IN,nmod:of,4.0,4.0,3.0,4.0,-2.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
22,its,3.0,1.0,1.0,PRP$,case,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
23,duties,5.0,2.0,1.0,NNS,nmod:poss,2.0,2.0,2.0,2.0,-1.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
24,",",,,,",",,,,,,,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
25,with,3.0,1.0,1.0,IN,nmod:of,3.0,3.0,2.0,3.0,-1.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
26,the,2.0,1.0,0.0,DT,case,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
27,proper,5.0,2.0,1.0,JJ,det,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
28,discharge,7.0,2.0,1.0,NN,amod,2.0,2.0,2.0,2.0,-1.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
29,of,2.0,1.0,1.0,IN,nmod:with,4.0,4.0,3.0,4.0,-2.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
30,which,3.0,1.0,1.0,WDT,case,5.0,5.0,2.0,5.0,-3.25,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
31,the,2.0,1.0,0.0,DT,ref,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
32,highest,5.0,2.0,1.0,JJS,det,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
33,interests,8.0,2.0,1.0,NNS,amod,3.0,3.0,3.0,3.0,-2.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
34,of,2.0,1.0,1.0,IN,nsubjpass,4.0,4.0,3.0,4.0,-2.75,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
35,a,1.0,1.0,0.0,DT,case,4.0,4.0,4.0,4.0,-3.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
36,great,4.0,1.0,1.0,JJ,det,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
37,and,3.0,1.0,1.0,CC,amod,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
38,free,3.0,1.0,1.0,JJ,cc,5.0,5.0,5.0,5.0,-4.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
39,people,5.0,2.0,1.0,NNS,conj:and,2.0,2.0,2.0,2.0,-1.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
40,are,2.0,1.0,1.0,VBP,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
41,intimately,9.0,4.0,1.0,RB,auxpass,4.0,4.0,2.0,4.0,-2.5,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
42,connected,8.0,3.0,1.0,VBN,advmod,1.0,1.0,1.0,1.0,0.0,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
43,.,,,,.,,,,,,,3,"My sensibility is increased by a just estimate of the importance of the trust and of the nature and extent of its duties , with the proper discharge of which the highest interests of a great and free people are intimately connected .",11,10
1,Conscious,6.0,2.0,1.0,NNS,ccomp,3.0,3.0,3.0,3.0,-2.0,4,"Conscious of my own deficiency , I can not enter on these duties without great anxiety for the result .",8,7
2,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"Conscious of my own deficiency , I can not enter on these duties without great anxiety for the result .",8,7
3,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,"Conscious of my own deficiency , I can not enter on these duties without great anxiety for the result .",8,7
4,own,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,4,"Conscious of my own deficiency , I can not enter on these duties without great anxiety for the result .",8,7
