widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
3,by,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
4,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
5,expression,9.0,3.0,1.0,NN,nmod:by,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
6,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
7,confidence,9.0,3.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
8,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
9,personal,7.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
10,attachment,8.0,3.0,1.0,NN,nmod:by,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
11,which,3.0,1.0,1.0,WDT,ref,5.0,5.0,3.0,5.0,-3.5,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
12,has,3.0,1.0,1.0,VBZ,aux,4.0,4.0,3.0,4.0,-2.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
13,called,4.0,1.0,1.0,VBN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
14,me,2.0,1.0,1.0,PRP,dobj,5.0,5.0,3.0,5.0,-3.5,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
15,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
16,this,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
17,service,5.0,2.0,1.0,NN,nmod:to,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
18,",",,,,",",,,,,,,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
19,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
20,am,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
21,sure,3.0,1.0,1.0,JJ,root,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
22,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
23,gratitude,8.0,3.0,2.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
24,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
25,make,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
26,no,2.0,1.0,1.0,DT,neg,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
27,better,4.0,2.0,1.0,JJR,amod,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
28,return,5.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
29,than,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
30,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
31,pledge,4.0,1.0,1.0,NN,nmod:than,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
32,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
33,now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
34,give,3.0,1.0,1.0,VBP,acl:relcl,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
35,before,5.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
36,God,3.0,1.0,1.0,NNP,nmod:before,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
37,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
38,these,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
39,witnesses,8.0,3.0,1.0,NNS,nmod:before,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
40,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
41,unreserved,,,,JJ,amod,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
42,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
43,complete,7.0,2.0,1.0,JJ,conj:and,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
44,devotion,7.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
45,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
46,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
47,interests,8.0,2.0,1.0,NNS,nmod:to,3.0,3.0,3.0,3.0,-2.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
48,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
49,welfare,6.0,2.0,2.0,NN,nmod:to,2.0,2.0,2.0,2.0,-1.0,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
50,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
51,those,3.0,1.0,1.0,DT,nmod:of,4.0,4.0,2.0,4.0,-2.5,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
52,who,2.0,1.0,1.0,WP,ref,4.0,4.0,2.0,4.0,-2.5,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
53,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
54,honored,4.0,2.0,1.0,VBN,acl:relcl,1.0,1.0,2.0,1.0,-0.25,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
55,me,2.0,1.0,1.0,PRP,dobj,4.0,4.0,1.0,4.0,-2.25,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
56,.,,,,.,,,,,,,3,"Deeply moved by the expression of confidence and personal attachment which has called me to this service , I am sure my gratitude can make no better return than the pledge I now give before God and these witnesses of unreserved and complete devotion to the interests and welfare of those who have honored me .",19,18
1,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
2,deem,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
3,it,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,5.0,5.0,-4.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
4,fitting,5.0,2.0,1.0,JJ,xcomp,3.0,3.0,3.0,3.0,-2.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
5,on,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
6,this,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
7,occasion,6.0,3.0,1.0,NN,nmod:on,2.0,2.0,2.0,2.0,-1.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
8,",",,,,",",,,,,,,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
9,while,3.0,1.0,1.0,IN,dep,3.0,3.0,2.0,3.0,-1.75,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
10,indicating,9.0,4.0,2.0,VBG,parataxis,2.0,2.0,2.0,2.0,-1.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
11,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
12,opinion,7.0,3.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
13,I,1.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
14,hold,4.0,1.0,1.0,VBP,acl:relcl,3.0,3.0,3.0,3.0,-2.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
15,concerning,8.0,3.0,1.0,VBG,xcomp,4.0,4.0,4.0,4.0,-3.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
16,public,6.0,2.0,1.0,JJ,amod,5.0,5.0,5.0,5.0,-4.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
17,questions,8.0,2.0,1.0,NNS,dobj,4.0,4.0,4.0,4.0,-3.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
18,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
19,present,7.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
20,importance,9.0,3.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
21,",",,,,",",,,,,,,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
22,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
23,also,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
24,briefly,6.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
25,refer,4.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
26,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
27,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
28,existence,9.0,3.0,1.0,NN,nmod:to,3.0,3.0,3.0,3.0,-2.0,4,"I deem it fitting on this occasion , while indicating the opinion I hold concerning public questions of present importance , to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their Government .",10,9
