widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
21,.,,,,.,,,,,,,2,This occasion is not alone the administration of the most sacred oath which can be assumed by an American citizen .,8,8
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
3,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
4,dedication,9.0,4.0,2.0,NN,root,3.0,3.0,3.0,3.0,-2.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
5,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
6,consecration,11.0,4.0,2.0,NN,conj:and,2.0,2.0,2.0,2.0,-1.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
7,under,4.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
8,God,3.0,1.0,1.0,NNP,nmod:under,2.0,2.0,2.0,2.0,-1.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
9,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
10,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
11,highest,5.0,2.0,1.0,JJS,amod,3.0,3.0,3.0,3.0,-2.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
12,office,4.0,2.0,1.0,NN,nmod:to,2.0,2.0,2.0,2.0,-1.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
13,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
14,service,5.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
15,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
16,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
17,people,5.0,2.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
18,.,,,,.,,,,,,,3,It is a dedication and consecration under God to the highest office in service of our people .,4,3
1,I,1.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
2,assume,4.0,2.0,1.0,VBP,dep,3.0,3.0,3.0,3.0,-2.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
3,this,3.0,1.0,1.0,DT,det,6.0,6.0,6.0,6.0,-5.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
4,trust,5.0,1.0,1.0,NN,nsubj,4.0,4.0,5.0,4.0,-3.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
5,in,2.0,1.0,0.0,IN,case,5.0,5.0,5.0,5.0,-4.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
6,the,2.0,1.0,0.0,DT,det,6.0,6.0,7.0,6.0,-5.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
7,humility,9.0,4.0,1.0,NN,nmod:in,4.0,4.0,5.0,4.0,-3.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
8,of,2.0,1.0,1.0,IN,case,5.0,5.0,5.0,5.0,-4.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
9,knowledge,5.0,2.0,1.0,NN,nmod:of,3.0,3.0,4.0,3.0,-2.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
10,that,3.0,1.0,1.0,RB,advmod,4.0,4.0,4.0,4.0,-3.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
11,only,4.0,2.0,1.0,RB,advmod,3.0,3.0,4.0,3.0,-2.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
12,through,3.0,1.0,1.0,IN,amod,4.0,4.0,4.0,4.0,-3.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
13,the,2.0,1.0,0.0,DT,det,5.0,5.0,6.0,5.0,-4.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
14,guidance,6.0,2.0,1.0,NN,dep,3.0,3.0,4.0,3.0,-2.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
15,of,2.0,1.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
16,Almighty,6.0,3.0,1.0,NNP,compound,2.0,2.0,3.0,2.0,-1.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
17,Providence,9.0,3.0,1.0,NNP,nmod:of,3.0,3.0,4.0,3.0,-2.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
18,can,3.0,1.0,1.0,MD,ccomp,5.0,5.0,2.0,5.0,-3.25,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
19,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
20,hope,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
21,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
22,discharge,7.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
23,its,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
24,ever-increasing,,,,JJ,amod,2.0,2.0,2.0,2.0,-1.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
25,burdens,6.0,2.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
26,.,,,,.,,,,,,,4,I assume this trust in the humility of knowledge that only through the guidance of Almighty Providence can I hope to discharge its ever-increasing burdens .,9,9
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
3,in,2.0,1.0,0.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
4,keeping,5.0,2.0,1.0,VBG,root,3.0,3.0,3.0,3.0,-2.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
5,with,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
6,tradition,8.0,3.0,1.0,NN,nmod:with,4.0,4.0,4.0,4.0,-3.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
7,throughout,5.0,2.0,1.0,IN,case,5.0,5.0,5.0,5.0,-4.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
8,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
9,history,6.0,3.0,1.0,NN,nmod:throughout,3.0,3.0,3.0,3.0,-2.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
10,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
11,I,1.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
12,should,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
13,express,7.0,2.0,1.0,VB,ccomp,3.0,3.0,3.0,3.0,-2.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
14,simply,6.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
15,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
16,directly,7.0,3.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
17,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
18,opinions,8.0,3.0,1.0,NNS,conj:and,2.0,2.0,2.0,2.0,-1.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
19,which,3.0,1.0,1.0,WDT,dobj,4.0,4.0,2.0,4.0,-2.5,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
20,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
21,hold,4.0,1.0,1.0,VBP,ccomp,2.0,2.0,2.0,2.0,-1.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
22,concerning,8.0,3.0,1.0,VBG,xcomp,2.0,2.0,2.0,2.0,-1.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
23,some,3.0,1.0,1.0,DT,dobj,4.0,4.0,4.0,4.0,-3.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
24,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
25,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
26,matters,5.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
27,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
28,present,7.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
29,importance,9.0,3.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
30,.,,,,.,,,,,,,5,It is in keeping with tradition throughout our history that I should express simply and directly the opinions which I hold concerning some of the matters of present importance .,11,10
1,If,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
2,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
3,survey,4.0,2.0,1.0,VBP,advcl,3.0,3.0,3.0,3.0,-2.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
4,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
5,situation,8.0,4.0,2.0,NN,dobj,4.0,4.0,4.0,4.0,-3.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
6,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
7,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
8,Nation,5.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
9,both,3.0,1.0,1.0,DT,dep,4.0,4.0,4.0,4.0,-3.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
10,at,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
11,home,3.0,1.0,1.0,NN,dep,3.0,3.0,3.0,3.0,-2.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
12,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
13,abroad,5.0,2.0,1.0,RB,dep,2.0,2.0,2.0,2.0,-1.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
14,",",,,,",",,,,,,,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
15,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
16,find,4.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
17,many,4.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
18,satisfactions,12.0,4.0,2.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
19,;,,,,:,,,,,,,6,"If we survey the situation of our Nation both at home and abroad , we find many satisfactions ;",5,5
1,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,7,we find some causes for concern .,2,2
2,find,4.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,7,we find some causes for concern .,2,2
3,some,3.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,7,we find some causes for concern .,2,2
4,causes,5.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,7,we find some causes for concern .,2,2
5,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,7,we find some causes for concern .,2,2
6,concern,6.0,2.0,1.0,NN,nmod:for,1.0,1.0,1.0,1.0,0.0,7,we find some causes for concern .,2,2
7,.,,,,.,,,,,,,7,we find some causes for concern .,2,2
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
2,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
3,emerged,5.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
4,from,4.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
5,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
6,losses,5.0,2.0,1.0,NNS,nmod:from,3.0,3.0,3.0,3.0,-2.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
9,Great,4.0,1.0,1.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
10,War,3.0,1.0,1.0,NNP,nmod:of,3.0,3.0,3.0,3.0,-2.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
11,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
12,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
13,reconstruction,13.0,4.0,2.0,NN,nmod:from,2.0,2.0,2.0,2.0,-1.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
14,following,6.0,3.0,1.0,VBG,case,2.0,2.0,2.0,2.0,-1.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
15,it,2.0,1.0,1.0,PRP,nmod:following,4.0,4.0,4.0,4.0,-3.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
16,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
17,increased,7.0,2.0,1.0,VBN,amod,2.0,2.0,2.0,2.0,-1.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
18,virility,7.0,4.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
19,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
20,strength,7.0,1.0,1.0,NN,nmod:with,1.0,1.0,1.0,1.0,0.0,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
21,.,,,,.,,,,,,,8,We have emerged from the losses of the Great War and the reconstruction following it with increased virility and strength .,5,5
1,From,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,9,From this strength we have contributed to the recovery and progress of the world .,5,5
2,this,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,9,From this strength we have contributed to the recovery and progress of the world .,5,5
3,strength,7.0,1.0,1.0,NN,nmod:from,2.0,2.0,2.0,2.0,-1.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
4,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,9,From this strength we have contributed to the recovery and progress of the world .,5,5
5,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,9,From this strength we have contributed to the recovery and progress of the world .,5,5
6,contributed,12.0,4.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
7,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
9,recovery,7.0,3.0,1.0,NN,nmod:to,3.0,3.0,3.0,3.0,-2.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
10,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
11,progress,7.0,2.0,2.0,NN,nmod:to,2.0,2.0,2.0,2.0,-1.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
12,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,9,From this strength we have contributed to the recovery and progress of the world .,5,5
13,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
14,world,4.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,9,From this strength we have contributed to the recovery and progress of the world .,5,5
15,.,,,,.,,,,,,,9,From this strength we have contributed to the recovery and progress of the world .,5,5
1,What,3.0,1.0,1.0,WP,dobj,5.0,5.0,3.0,5.0,-3.5,10,What America has done has given renewed hope and courage to all who have faith in government by the people .,6,6
2,America,7.0,4.0,1.0,NNP,nsubj,3.0,3.0,3.0,3.0,-2.0,10,What America has done has given renewed hope and courage to all who have faith in government by the people .,6,6
3,has,3.0,1.0,1.0,VBZ,aux,4.0,4.0,3.0,4.0,-2.75,10,What America has done has given renewed hope and courage to all who have faith in government by the people .,6,6
4,done,3.0,1.0,1.0,VBN,csubj,2.0,2.0,2.0,2.0,-1.0,10,What America has done has given renewed hope and courage to all who have faith in government by the people .,6,6
5,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,10,What America has done has given renewed hope and courage to all who have faith in government by the people .,6,6
6,given,5.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,10,What America has done has given renewed hope and courage to all who have faith in government by the people .,6,6
7,renewed,5.0,2.0,1.0,VBN,amod,3.0,3.0,3.0,3.0,-2.0,10,What America has done has given renewed hope and courage to all who have faith in government by the people .,6,6
