widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
30,about,4.0,2.0,1.0,IN,advcl,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
31,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
32,enter,4.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
33,",",,,,",",,,,,,,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
34,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
35,appear,4.0,2.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
36,",",,,,",",,,,,,,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
37,my,2.0,1.0,1.0,PRP$,conj:and,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
38,fellow-citizens,,,,NNS,nmod:poss,2.0,2.0,2.0,2.0,-1.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
39,",",,,,",",,,,,,,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
40,in,2.0,1.0,0.0,IN,dobj,4.0,4.0,3.0,4.0,-2.75,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
41,your,3.0,1.0,1.0,PRP$,case,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
42,presence,7.0,2.0,1.0,NN,nmod:poss,2.0,2.0,2.0,2.0,-1.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
43,and,3.0,1.0,1.0,CC,nmod:in,3.0,3.0,3.0,3.0,-2.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
44,in,2.0,1.0,0.0,IN,cc,3.0,3.0,2.0,3.0,-1.75,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
45,that,3.0,1.0,1.0,DT,case,4.0,4.0,2.0,4.0,-2.5,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
46,of,2.0,1.0,1.0,IN,nmod:in,4.0,4.0,3.0,4.0,-2.75,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
47,Heaven,5.0,2.0,1.0,NNP,case,2.0,2.0,2.0,2.0,-1.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
48,to,2.0,1.0,1.0,TO,nmod:of,3.0,3.0,3.0,3.0,-2.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
49,bind,4.0,1.0,1.0,VB,mark,3.0,3.0,3.0,3.0,-2.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
50,myself,6.0,2.0,2.0,PRP,acl,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
51,by,2.0,1.0,1.0,IN,dobj,4.0,4.0,3.0,4.0,-2.75,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
52,the,2.0,1.0,0.0,DT,case,5.0,5.0,5.0,5.0,-4.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
53,solemnities,,,,NNS,det,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
54,of,2.0,1.0,1.0,IN,nmod:by,4.0,4.0,3.0,4.0,-2.75,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
55,religious,7.0,3.0,1.0,JJ,case,3.0,3.0,3.0,3.0,-2.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
56,obligation,9.0,4.0,2.0,NN,amod,2.0,2.0,2.0,2.0,-1.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
57,to,2.0,1.0,1.0,TO,nmod:of,3.0,3.0,3.0,3.0,-2.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
58,the,2.0,1.0,0.0,DT,case,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
59,faithful,6.0,2.0,1.0,JJ,det,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
60,performance,9.0,3.0,1.0,NN,amod,2.0,2.0,2.0,2.0,-1.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
61,of,2.0,1.0,1.0,IN,nmod:to,3.0,3.0,2.0,3.0,-1.75,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
62,the,2.0,1.0,0.0,DT,case,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
63,duties,5.0,2.0,1.0,NNS,det,3.0,3.0,3.0,3.0,-2.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
64,allotted,6.0,3.0,1.0,VBN,nmod:of,2.0,2.0,2.0,2.0,-1.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
65,to,2.0,1.0,1.0,TO,acl,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
66,me,2.0,1.0,1.0,PRP,case,5.0,5.0,2.0,5.0,-3.25,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
67,in,2.0,1.0,0.0,IN,nmod:to,3.0,3.0,2.0,3.0,-1.75,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
68,the,2.0,1.0,0.0,DT,case,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
69,station,6.0,2.0,1.0,NN,det,3.0,3.0,3.0,3.0,-2.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
70,to,2.0,1.0,1.0,TO,nmod:in,4.0,4.0,4.0,4.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
71,which,3.0,1.0,1.0,WDT,case,5.0,5.0,2.0,5.0,-3.25,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
72,I,1.0,1.0,1.0,PRP,ref,4.0,4.0,2.0,4.0,-2.5,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
73,have,3.0,1.0,1.0,VBP,nsubjpass,1.0,1.0,2.0,1.0,-0.25,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
74,been,3.0,1.0,1.0,VBN,aux,4.0,4.0,2.0,4.0,-2.5,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
75,called,4.0,1.0,1.0,VBN,auxpass,5.0,5.0,1.0,5.0,-3.0,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
76,.,,,,.,,,,,,,1,"In compliance with an usage coeval with the existence of our Federal Constitution , and sanctioned by the example of my predecessors in the career upon which I am about to enter , I appear , my fellow-citizens , in your presence and in that of Heaven to bind myself by the solemnities of religious obligation to the faithful performance of the duties allotted to me in the station to which I have been called .",27,24
1,In,2.0,1.0,0.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,2,"In unfolding to my countrymen the principles by which I shall be governed in the fulfillment of those duties my first resort will be to that Constitution which I shall swear to the best of my ability to preserve , protect , and defend .",16,16
2,unfolding,8.0,3.0,1.0,VBG,advcl,3.0,3.0,3.0,3.0,-2.0,2,"In unfolding to my countrymen the principles by which I shall be governed in the fulfillment of those duties my first resort will be to that Constitution which I shall swear to the best of my ability to preserve , protect , and defend .",16,16
3,to,2.0,1.0,1.0,TO,case,5.0,5.0,5.0,5.0,-4.0,2,"In unfolding to my countrymen the principles by which I shall be governed in the fulfillment of those duties my first resort will be to that Constitution which I shall swear to the best of my ability to preserve , protect , and defend .",16,16
4,my,2.0,1.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,2,"In unfolding to my countrymen the principles by which I shall be governed in the fulfillment of those duties my first resort will be to that Constitution which I shall swear to the best of my ability to preserve , protect , and defend .",16,16
5,countrymen,9.0,3.0,1.0,NNS,nmod:to,3.0,3.0,3.0,3.0,-2.0,2,"In unfolding to my countrymen the principles by which I shall be governed in the fulfillment of those duties my first resort will be to that Constitution which I shall swear to the best of my ability to preserve , protect , and defend .",16,16
6,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"In unfolding to my countrymen the principles by which I shall be governed in the fulfillment of those duties my first resort will be to that Constitution which I shall swear to the best of my ability to preserve , protect , and defend .",16,16
