widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
11,.,,,,.,,,,,,,3,"Senator John Stennis , God bless you and welcome back .",1,1
1,There,3.0,1.0,1.0,EX,expl,4.0,4.0,4.0,4.0,-3.0,4,"There is , however , one who is not with us today .",5,5
2,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,4,"There is , however , one who is not with us today .",5,5
3,",",,,,",",,,,,,,4,"There is , however , one who is not with us today .",5,5
4,however,5.0,3.0,2.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,4,"There is , however , one who is not with us today .",5,5
5,",",,,,",",,,,,,,4,"There is , however , one who is not with us today .",5,5
6,one,3.0,1.0,1.0,CD,xcomp,2.0,2.0,2.0,2.0,-1.0,4,"There is , however , one who is not with us today .",5,5
7,who,2.0,1.0,1.0,WP,ref,4.0,4.0,2.0,4.0,-2.5,4,"There is , however , one who is not with us today .",5,5
8,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,4,"There is , however , one who is not with us today .",5,5
9,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,4,"There is , however , one who is not with us today .",5,5
10,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"There is , however , one who is not with us today .",5,5
11,us,2.0,1.0,1.0,PRP,acl:relcl,4.0,4.0,2.0,4.0,-2.5,4,"There is , however , one who is not with us today .",5,5
12,today,4.0,2.0,1.0,NN,dep,1.0,1.0,1.0,1.0,0.0,4,"There is , however , one who is not with us today .",5,5
13,.,,,,.,,,,,,,4,"There is , however , one who is not with us today .",5,5
1,Representative,13.0,5.0,2.0,NNP,compound,4.0,4.0,4.0,4.0,-3.0,5,Representative Gillis Long of Louisiana left us last night .,2,2
2,Gillis,5.0,2.0,1.0,NNPS,compound,3.0,3.0,3.0,3.0,-2.0,5,Representative Gillis Long of Louisiana left us last night .,2,2
3,Long,3.0,1.0,1.0,NNP,nsubj,4.0,4.0,4.0,4.0,-3.0,5,Representative Gillis Long of Louisiana left us last night .,2,2
4,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,5,Representative Gillis Long of Louisiana left us last night .,2,2
5,Louisiana,8.0,5.0,2.0,NNP,nmod:of,2.0,2.0,2.0,2.0,-1.0,5,Representative Gillis Long of Louisiana left us last night .,2,2
6,left,4.0,1.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,5,Representative Gillis Long of Louisiana left us last night .,2,2
7,us,2.0,1.0,1.0,PRP,dobj,4.0,4.0,2.0,4.0,-2.5,5,Representative Gillis Long of Louisiana left us last night .,2,2
8,last,4.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,5,Representative Gillis Long of Louisiana left us last night .,2,2
9,night,3.0,1.0,1.0,NN,nmod:tmod,1.0,1.0,1.0,1.0,0.0,5,Representative Gillis Long of Louisiana left us last night .,2,2
10,.,,,,.,,,,,,,5,Representative Gillis Long of Louisiana left us last night .,2,2
1,And,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,6,And I wonder if we could all join in a moment of silent prayer .,6,6
2,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,6,And I wonder if we could all join in a moment of silent prayer .,6,6
3,wonder,5.0,2.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,6,And I wonder if we could all join in a moment of silent prayer .,6,6
4,if,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,6,And I wonder if we could all join in a moment of silent prayer .,6,6
5,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,6,And I wonder if we could all join in a moment of silent prayer .,6,6
6,could,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,6,And I wonder if we could all join in a moment of silent prayer .,6,6
7,all,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,6,And I wonder if we could all join in a moment of silent prayer .,6,6
8,join,3.0,1.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,6,And I wonder if we could all join in a moment of silent prayer .,6,6
9,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,6,And I wonder if we could all join in a moment of silent prayer .,6,6
10,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,6,And I wonder if we could all join in a moment of silent prayer .,6,6
11,moment,6.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,6,And I wonder if we could all join in a moment of silent prayer .,6,6
12,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,6,And I wonder if we could all join in a moment of silent prayer .,6,6
13,silent,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,6,And I wonder if we could all join in a moment of silent prayer .,6,6
14,prayer,4.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,6,And I wonder if we could all join in a moment of silent prayer .,6,6
15,.,,,,.,,,,,,,6,And I wonder if we could all join in a moment of silent prayer .,6,6
1,Amen,4.0,2.0,1.0,UH,root,5.0,5.0,5.0,5.0,-4.0,7,Amen .,0,0
2,.,,,,.,,,,,,,7,Amen .,0,0
1,There,3.0,1.0,1.0,EX,expl,4.0,4.0,4.0,4.0,-3.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
2,are,2.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
3,no,2.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
4,words,4.0,1.0,1.0,NNS,nmod:npmod,2.0,2.0,2.0,2.0,-1.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
5,adequate,7.0,3.0,1.0,JJ,xcomp,3.0,3.0,3.0,3.0,-2.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
6,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
7,express,7.0,2.0,1.0,VB,xcomp,3.0,3.0,3.0,3.0,-2.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
8,my,2.0,1.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
9,thanks,5.0,1.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
10,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
11,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
12,great,4.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
13,honor,3.0,2.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
14,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
15,you,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
16,'ve,,,,VBP,aux,,,,,,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
17,bestowed,6.0,2.0,1.0,VBN,ccomp,1.0,1.0,2.0,1.0,-0.25,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
18,on,2.0,1.0,1.0,IN,case,4.0,4.0,2.0,4.0,-2.5,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
19,me,2.0,1.0,1.0,PRP,nmod:on,5.0,5.0,1.0,5.0,-3.0,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
20,.,,,,.,,,,,,,8,There are no words adequate to express my thanks for the great honor that you 've bestowed on me .,5,5
1,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,9,I 'll do my utmost to be deserving of your trust .,3,3
2,'ll,,,,MD,aux,,,,,,9,I 'll do my utmost to be deserving of your trust .,3,3
3,do,2.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,9,I 'll do my utmost to be deserving of your trust .,3,3
4,my,2.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,9,I 'll do my utmost to be deserving of your trust .,3,3
5,utmost,6.0,2.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,9,I 'll do my utmost to be deserving of your trust .,3,3
6,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,9,I 'll do my utmost to be deserving of your trust .,3,3
7,be,2.0,1.0,1.0,VB,cop,3.0,3.0,2.0,3.0,-1.75,9,I 'll do my utmost to be deserving of your trust .,3,3
8,deserving,7.0,3.0,1.0,JJ,acl,2.0,2.0,2.0,2.0,-1.0,9,I 'll do my utmost to be deserving of your trust .,3,3
9,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,9,I 'll do my utmost to be deserving of your trust .,3,3
10,your,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,9,I 'll do my utmost to be deserving of your trust .,3,3
11,trust,5.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,9,I 'll do my utmost to be deserving of your trust .,3,3
12,.,,,,.,,,,,,,9,I 'll do my utmost to be deserving of your trust .,3,3
1,This,3.0,1.0,1.0,DT,nsubj,4.0,4.0,2.0,4.0,-2.5,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
2,is,2.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
3,",",,,,",",,,,,,,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
4,as,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
5,Senator,6.0,3.0,1.0,NNP,compound,3.0,3.0,3.0,3.0,-2.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
6,Mathias,6.0,3.0,1.0,NNP,nsubj,4.0,4.0,4.0,4.0,-3.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
7,told,4.0,1.0,1.0,VBD,advcl,2.0,2.0,3.0,2.0,-1.25,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
8,us,2.0,1.0,1.0,PRP,dobj,5.0,5.0,2.0,5.0,-3.25,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
9,",",,,,",",,,,,,,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
10,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
11,50th,,,,JJ,amod,3.0,3.0,3.0,3.0,-2.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
12,time,3.0,1.0,1.0,NN,dep,2.0,2.0,2.0,2.0,-1.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
13,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
14,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
15,",",,,,",",,,,,,,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
16,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
17,people,5.0,2.0,1.0,NNS,appos,2.0,2.0,2.0,2.0,-1.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
18,",",,,,",",,,,,,,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
19,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
20,celebrated,10.0,4.0,2.0,VBN,ccomp,2.0,2.0,2.0,2.0,-1.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
21,this,3.0,1.0,1.0,DT,det,3.0,3.0,2.0,3.0,-1.75,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
22,historic,8.0,3.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
23,occasion,6.0,3.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
24,.,,,,.,,,,,,,10,"This is , as Senator Mathias told us , the 50th time that we , the people , have celebrated this historic occasion .",7,7
1,When,3.0,1.0,1.0,WRB,advmod,5.0,5.0,3.0,5.0,-3.5,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
2,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
3,first,4.0,1.0,1.0,JJ,amod,5.0,5.0,5.0,5.0,-4.0,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
4,President,9.0,3.0,2.0,NN,nsubj,4.0,4.0,4.0,4.0,-3.0,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
5,",",,,,",",,,,,,,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
6,George,4.0,1.0,1.0,NNP,compound,3.0,3.0,3.0,3.0,-2.0,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
7,Washington,8.0,3.0,1.0,NNP,appos,4.0,4.0,4.0,4.0,-3.0,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
8,",",,,,",",,,,,,,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
9,placed,5.0,1.0,1.0,VBD,advcl,3.0,3.0,3.0,3.0,-2.0,11,"When the first President , George Washington , placed his hand upon the Bible , he stood less than a single day 's journey by horseback from raw , untamed wilderness .",6,5
