widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
12,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,2,The practice of all my predecessors imposes on me an obligation I cheerfully fulfill --,5,5
13,cheerfully,7.0,3.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,2,The practice of all my predecessors imposes on me an obligation I cheerfully fulfill --,5,5
14,fulfill,6.0,2.0,1.0,VBP,acl:relcl,1.0,1.0,1.0,1.0,0.0,2,The practice of all my predecessors imposes on me an obligation I cheerfully fulfill --,5,5
15,--,,,,:,,,,,,,2,The practice of all my predecessors imposes on me an obligation I cheerfully fulfill --,5,5
1,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
2,accompany,8.0,4.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
3,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
4,first,4.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
5,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
6,solemn,5.0,2.0,1.0,JJ,conj:and,4.0,4.0,4.0,4.0,-3.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
7,act,3.0,1.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
8,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
9,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
10,public,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
11,trust,5.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
12,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
13,an,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
14,avowal,,,,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
15,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
16,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
17,principles,10.0,3.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
18,that,3.0,1.0,1.0,WDT,ref,5.0,5.0,3.0,5.0,-3.5,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
19,will,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
20,guide,3.0,1.0,1.0,VB,acl:relcl,3.0,3.0,3.0,3.0,-2.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
21,me,2.0,1.0,1.0,PRP,dobj,5.0,5.0,3.0,5.0,-3.5,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
22,in,2.0,1.0,0.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
23,performing,8.0,3.0,1.0,VBG,advcl,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
24,it,2.0,1.0,1.0,PRP,dobj,5.0,5.0,5.0,5.0,-4.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
25,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
26,an,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
27,expression,9.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
28,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
29,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
30,feelings,6.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
31,on,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
32,assuming,6.0,3.0,1.0,VBG,acl,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
33,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
34,charge,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
35,so,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
36,responsible,11.0,4.0,1.0,JJ,xcomp,2.0,2.0,2.0,2.0,-1.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
37,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
38,vast,4.0,1.0,1.0,JJ,xcomp,1.0,1.0,1.0,1.0,0.0,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
39,.,,,,.,,,,,,,3,to accompany the first and solemn act of my public trust with an avowal of the principles that will guide me in performing it and an expression of my feelings on assuming a charge so responsible and vast .,9,9
1,In,2.0,1.0,0.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
2,imitating,8.0,4.0,2.0,VBG,advcl,3.0,3.0,3.0,3.0,-2.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
3,their,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
4,example,8.0,3.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
5,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
6,tread,4.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
7,in,2.0,1.0,0.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
8,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
9,footsteps,8.0,2.0,2.0,NNS,nsubjpass,3.0,3.0,3.0,3.0,-2.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
10,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
11,illustrious,9.0,4.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
12,men,3.0,1.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
13,",",,,,",",,,,,,,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
14,whose,3.0,1.0,1.0,WP$,ref,5.0,5.0,4.0,5.0,-3.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
15,superiors,8.0,4.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
16,it,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,5.0,5.0,-4.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
17,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
18,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
19,happiness,7.0,3.0,1.0,NN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
20,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
21,believe,5.0,2.0,1.0,VB,acl,2.0,2.0,2.0,2.0,-1.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
22,are,2.0,1.0,1.0,VBP,auxpass,3.0,3.0,2.0,3.0,-1.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
23,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
24,found,4.0,1.0,1.0,VBN,advcl,2.0,2.0,2.0,2.0,-1.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
25,on,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
26,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
27,executive,10.0,4.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
28,calendar,7.0,3.0,1.0,NN,nmod:on,2.0,2.0,2.0,2.0,-1.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
29,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
30,any,3.0,2.0,1.0,DT,det,3.0,3.0,3.0,3.0,-2.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
31,country,6.0,2.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
32,.,,,,.,,,,,,,4,"In imitating their example I tread in the footsteps of illustrious men , whose superiors it is our happiness to believe are not found on the executive calendar of any country .",10,10
1,Among,4.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
2,them,3.0,1.0,1.0,PRP,nmod:among,5.0,5.0,2.0,5.0,-3.25,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
3,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
4,recognize,8.0,3.0,2.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
5,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
6,earliest,6.0,3.0,1.0,JJS,dobj,2.0,2.0,2.0,2.0,-1.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
7,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
8,firmest,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
9,pillars,5.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
10,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
11,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
12,Republic,8.0,3.0,1.0,NNP,nmod:of,1.0,1.0,1.0,1.0,0.0,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
13,--,,,,:,,,,,,,5,Among them we recognize the earliest and firmest pillars of the Republic --,4,3
1,those,3.0,1.0,1.0,DT,dobj,6.0,6.0,4.0,6.0,-4.5,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
2,by,2.0,1.0,1.0,IN,case,6.0,6.0,4.0,6.0,-4.5,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
3,whom,3.0,1.0,1.0,WP,nmod:by,7.0,7.0,3.0,7.0,-5.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
4,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
5,national,7.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
6,independence,11.0,4.0,2.0,NN,nsubjpass,3.0,3.0,3.0,3.0,-2.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
7,was,3.0,1.0,1.0,VBD,auxpass,4.0,4.0,3.0,4.0,-2.75,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
8,first,4.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
9,declared,7.0,2.0,1.0,VBN,advcl,2.0,2.0,2.0,2.0,-1.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
10,",",,,,",",,,,,,,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
11,him,3.0,1.0,1.0,PRP,nsubj,6.0,6.0,4.0,6.0,-4.5,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
12,who,2.0,1.0,1.0,WP,ref,6.0,6.0,4.0,6.0,-4.5,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
13,above,4.0,2.0,1.0,IN,case,6.0,6.0,6.0,6.0,-5.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
14,all,2.0,1.0,1.0,DT,det,6.0,6.0,6.0,6.0,-5.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
15,others,4.0,2.0,1.0,NNS,nmod:above,4.0,4.0,4.0,4.0,-3.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
16,contributed,12.0,4.0,1.0,VBD,acl:relcl,4.0,4.0,4.0,4.0,-3.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
17,to,2.0,1.0,1.0,TO,mark,5.0,5.0,5.0,5.0,-4.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
18,establish,8.0,3.0,1.0,VB,xcomp,4.0,4.0,4.0,4.0,-3.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
19,it,2.0,1.0,1.0,PRP,dobj,6.0,6.0,6.0,6.0,-5.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
20,on,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
21,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
22,field,4.0,1.0,1.0,NN,nmod:on,4.0,4.0,4.0,4.0,-3.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
23,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
24,battle,5.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
25,",",,,,",",,,,,,,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
26,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
27,those,3.0,1.0,1.0,DT,conj:and,5.0,5.0,3.0,5.0,-3.5,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
28,whose,3.0,1.0,1.0,WP$,ref,5.0,5.0,4.0,5.0,-3.75,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
29,expanded,9.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
30,intellect,8.0,3.0,2.0,NN,nsubj,4.0,4.0,4.0,4.0,-3.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
31,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
32,patriotism,11.0,5.0,2.0,NN,conj:and,3.0,3.0,3.0,3.0,-2.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
33,constructed,11.0,3.0,1.0,VBN,acl:relcl,2.0,2.0,2.0,2.0,-1.0,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
34,",",,,,",",,,,,,,6,"those by whom our national independence was first declared , him who above all others contributed to establish it on the field of battle , and those whose expanded intellect and patriotism constructed , improved , and perfected the inestimable institutions under which we live .",14,12
