widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
21,.,,,,.,,,,,,,2,"Chief Justice Rehnquist , President Carter , President Bush , President Clinton , distinguished guests , and my fellow citizens .",0,0
1,The,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
2,peaceful,6.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
3,transfer,7.0,2.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
4,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
5,authority,7.0,4.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
6,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
7,rare,3.0,1.0,1.0,JJ,root,3.0,3.0,3.0,3.0,-2.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
8,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
9,history,6.0,3.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
10,",",,,,",",,,,,,,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
11,yet,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
12,common,5.0,2.0,1.0,JJ,conj:yet,2.0,2.0,2.0,2.0,-1.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
13,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
14,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
15,country,6.0,2.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
16,.,,,,.,,,,,,,3,"The peaceful transfer of authority is rare in history , yet common in our country .",4,4
1,With,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
2,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
3,simple,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
4,oath,2.0,1.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
5,",",,,,",",,,,,,,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
6,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
7,affirm,4.0,2.0,1.0,VBP,root,3.0,3.0,3.0,3.0,-2.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
8,old,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
9,traditions,9.0,3.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
10,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
11,make,3.0,1.0,1.0,VBP,conj:and,2.0,2.0,2.0,2.0,-1.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
12,new,2.0,1.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
13,beginnings,8.0,3.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
14,.,,,,.,,,,,,,4,"With a simple oath , we affirm old traditions and make new beginnings .",2,2
1,As,2.0,1.0,1.0,IN,mark,5.0,5.0,4.0,5.0,-3.75,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
2,I,1.0,1.0,1.0,PRP,nsubj,6.0,6.0,4.0,6.0,-4.5,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
3,begin,5.0,2.0,1.0,VBP,advcl,3.0,3.0,3.0,3.0,-2.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
4,",",,,,",",,,,,,,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
5,I,1.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
6,thank,4.0,1.0,1.0,VBP,root,3.0,3.0,3.0,3.0,-2.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
7,President,9.0,3.0,2.0,NNP,compound,4.0,4.0,4.0,4.0,-3.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
8,Clinton,7.0,2.0,1.0,NNP,dobj,5.0,5.0,5.0,5.0,-4.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
9,for,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
10,his,3.0,1.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
11,service,5.0,2.0,1.0,NN,nmod:for,3.0,3.0,3.0,3.0,-2.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
12,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
13,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
14,Nation,5.0,2.0,1.0,NN,nmod:to,2.0,2.0,2.0,2.0,-1.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
15,",",,,,",",,,,,,,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
16,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
17,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
18,thank,4.0,1.0,1.0,VBP,conj:and,2.0,2.0,2.0,2.0,-1.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
19,Vice,3.0,1.0,1.0,NNP,compound,3.0,3.0,3.0,3.0,-2.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
20,President,9.0,3.0,2.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
21,Gore,3.0,1.0,1.0,NNP,dobj,3.0,3.0,3.0,3.0,-2.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
22,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
23,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
24,contest,7.0,2.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
25,conducted,9.0,3.0,1.0,VBN,dep,3.0,3.0,3.0,3.0,-2.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
26,with,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
27,spirit,6.0,2.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
28,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
29,ended,5.0,2.0,1.0,VBN,dep,2.0,2.0,2.0,2.0,-1.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
30,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
31,grace,4.0,1.0,1.0,NN,nmod:with,1.0,1.0,1.0,1.0,0.0,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
32,.,,,,.,,,,,,,5,"As I begin , I thank President Clinton for his service to our Nation , and I thank Vice President Gore for a contest conducted with spirit and ended with grace .",8,8
1,I,1.0,1.0,1.0,PRP,nsubjpass,4.0,4.0,2.0,4.0,-2.5,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
2,am,2.0,1.0,1.0,VBP,auxpass,3.0,3.0,2.0,3.0,-1.75,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
3,honored,4.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
4,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
5,humbled,7.0,2.0,1.0,VBN,conj:and,2.0,2.0,2.0,2.0,-1.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
6,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
7,stand,5.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
8,here,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
9,where,3.0,1.0,1.0,WRB,advmod,5.0,5.0,3.0,5.0,-3.5,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
10,so,2.0,1.0,1.0,RB,advmod,5.0,5.0,5.0,5.0,-4.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
11,many,4.0,2.0,1.0,JJ,nsubj,4.0,4.0,4.0,4.0,-3.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
12,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
13,America,7.0,4.0,1.0,NNP,nmod:poss,4.0,4.0,4.0,4.0,-3.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
14,'s,2.0,1.0,1.0,POS,case,,,,,,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
15,leaders,5.0,2.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
16,have,3.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
17,come,3.0,1.0,1.0,VBN,advcl,2.0,2.0,3.0,2.0,-1.25,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
18,before,5.0,2.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
19,me,2.0,1.0,1.0,PRP,nmod:before,6.0,6.0,2.0,6.0,-4.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
20,",",,,,",",,,,,,,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
21,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
22,so,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
23,many,4.0,2.0,1.0,DT,nsubj,4.0,4.0,4.0,4.0,-3.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
24,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
25,follow,4.0,2.0,1.0,VB,advcl,1.0,1.0,1.0,1.0,0.0,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
26,.,,,,.,,,,,,,6,"I am honored and humbled to stand here where so many of America 's leaders have come before me , and so many will follow .",9,8
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
2,have,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
3,a,1.0,1.0,0.0,DT,det,5.0,5.0,6.0,5.0,-4.25,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
4,place,4.0,1.0,1.0,NN,dobj,3.0,3.0,4.0,3.0,-2.25,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
5,",",,,,",",,,,,,,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
6,all,2.0,1.0,1.0,DT,appos,7.0,7.0,6.0,7.0,-5.75,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
7,of,2.0,1.0,1.0,IN,case,7.0,7.0,4.0,7.0,-5.25,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
8,us,2.0,1.0,1.0,PRP,nmod:of,8.0,8.0,3.0,8.0,-5.75,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
9,",",,,,",",,,,,,,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
10,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
11,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
12,long,3.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
13,story,5.0,2.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
14,",",,,,",",,,,,,,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
15,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
16,story,5.0,2.0,1.0,NN,appos,2.0,2.0,2.0,2.0,-1.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
17,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
18,continue,8.0,3.0,1.0,VBP,dep,2.0,2.0,2.0,2.0,-1.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
19,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
20,whose,3.0,1.0,1.0,WP$,nmod:poss,4.0,4.0,3.0,4.0,-2.75,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
21,end,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
22,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
23,will,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
24,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
25,see,2.0,1.0,1.0,VB,dep,1.0,1.0,1.0,1.0,0.0,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
26,.,,,,.,,,,,,,7,"We have a place , all of us , in a long story , a story we continue but whose end we will not see .",9,9
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
3,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
4,story,5.0,2.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
5,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
6,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
7,new,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
8,world,4.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
9,that,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
10,became,5.0,2.0,1.0,VBD,acl:relcl,2.0,2.0,2.0,2.0,-1.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
11,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
12,friend,5.0,1.0,1.0,NN,xcomp,3.0,3.0,3.0,3.0,-2.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
13,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
14,liberator,8.0,4.0,1.0,NN,xcomp,2.0,2.0,2.0,2.0,-1.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
15,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
16,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
17,old,3.0,1.0,1.0,JJ,nmod:of,2.0,2.0,2.0,2.0,-1.0,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
18,",",,,,",",,,,,,,8,"It is a story of a new world that became a friend and liberator of the old , the story of a slaveholding society that became a servant of freedom , the story of a power that went into the world to protect but not possess , to defend but not to conquer .",10,9
