widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,I accept with humility the honor which the American people have conferred upon me .,6,5
9,American,8.0,4.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,2,I accept with humility the honor which the American people have conferred upon me .,6,5
10,people,5.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,2,I accept with humility the honor which the American people have conferred upon me .,6,5
11,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,2,I accept with humility the honor which the American people have conferred upon me .,6,5
12,conferred,6.0,2.0,1.0,VBN,acl:relcl,1.0,1.0,2.0,1.0,-0.25,2,I accept with humility the honor which the American people have conferred upon me .,6,5
13,upon,4.0,2.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,I accept with humility the honor which the American people have conferred upon me .,6,5
14,me,2.0,1.0,1.0,PRP,nmod:upon,5.0,5.0,1.0,5.0,-3.0,2,I accept with humility the honor which the American people have conferred upon me .,6,5
15,.,,,,.,,,,,,,2,I accept with humility the honor which the American people have conferred upon me .,6,5
1,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
2,accept,6.0,2.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
3,it,2.0,1.0,1.0,PRP,dobj,4.0,4.0,4.0,4.0,-3.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
4,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
5,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
6,resolve,6.0,2.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
7,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
8,do,2.0,1.0,1.0,VB,acl,2.0,2.0,2.0,2.0,-1.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
9,all,2.0,1.0,1.0,DT,dobj,4.0,4.0,4.0,4.0,-3.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
10,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
11,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
12,can,3.0,1.0,1.0,MD,ccomp,3.0,3.0,2.0,3.0,-1.75,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
13,for,3.0,1.0,1.0,IN,ccomp,4.0,4.0,3.0,4.0,-2.75,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
14,the,2.0,1.0,0.0,DT,case,5.0,5.0,5.0,5.0,-4.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
15,welfare,6.0,2.0,2.0,NN,det,4.0,4.0,4.0,4.0,-3.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
16,of,2.0,1.0,1.0,IN,nmod:for,4.0,4.0,3.0,4.0,-2.75,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
17,this,3.0,1.0,1.0,DT,case,4.0,4.0,3.0,4.0,-2.75,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
18,Nation,5.0,2.0,1.0,NN,det,3.0,3.0,3.0,3.0,-2.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
19,and,3.0,1.0,1.0,CC,nmod:of,3.0,3.0,3.0,3.0,-2.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
20,for,3.0,1.0,1.0,IN,cc,3.0,3.0,2.0,3.0,-1.75,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
21,the,2.0,1.0,0.0,DT,case,4.0,4.0,4.0,4.0,-3.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
22,peace,3.0,1.0,1.0,NN,det,3.0,3.0,3.0,3.0,-2.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
23,of,2.0,1.0,1.0,IN,nmod:for,3.0,3.0,2.0,3.0,-1.75,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
24,the,2.0,1.0,0.0,DT,case,3.0,3.0,3.0,3.0,-2.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
25,world,4.0,1.0,1.0,NN,det,2.0,2.0,2.0,2.0,-1.0,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
26,.,,,,.,,,,,,,3,I accept it with a resolve to do all that I can for the welfare of this Nation and for the peace of the world .,10,10
1,In,2.0,1.0,0.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
2,performing,8.0,3.0,1.0,VBG,advcl,3.0,3.0,3.0,3.0,-2.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
3,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
4,duties,5.0,2.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
5,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
6,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
7,office,4.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
8,",",,,,",",,,,,,,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
9,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
10,need,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
11,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
12,help,4.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
13,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
14,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
15,prayers,5.0,1.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
16,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
17,every,4.0,3.0,1.0,DT,det,3.0,3.0,4.0,3.0,-2.25,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
18,one,3.0,1.0,1.0,NN,nmod:of,1.0,1.0,2.0,1.0,-0.25,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
19,of,2.0,1.0,1.0,IN,case,4.0,4.0,2.0,4.0,-2.5,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
20,you,2.0,1.0,1.0,PRP,nmod:of,5.0,5.0,1.0,5.0,-3.0,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
21,.,,,,.,,,,,,,4,"In performing the duties of my office , I need the help and the prayers of every one of you .",6,6
1,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,5,I ask for your encouragement and for your support .,3,3
2,ask,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,5,I ask for your encouragement and for your support .,3,3
3,for,3.0,1.0,1.0,IN,conj:and,4.0,4.0,3.0,4.0,-2.75,5,I ask for your encouragement and for your support .,3,3
4,your,3.0,1.0,1.0,PRP$,case,4.0,4.0,4.0,4.0,-3.0,5,I ask for your encouragement and for your support .,3,3
5,encouragement,10.0,4.0,1.0,NN,nmod:poss,2.0,2.0,2.0,2.0,-1.0,5,I ask for your encouragement and for your support .,3,3
6,and,3.0,1.0,1.0,CC,nmod:for,3.0,3.0,3.0,3.0,-2.0,5,I ask for your encouragement and for your support .,3,3
7,for,3.0,1.0,1.0,IN,cc,3.0,3.0,2.0,3.0,-1.75,5,I ask for your encouragement and for your support .,3,3
8,your,3.0,1.0,1.0,PRP$,case,3.0,3.0,3.0,3.0,-2.0,5,I ask for your encouragement and for your support .,3,3
9,support,6.0,2.0,1.0,NN,nmod:poss,1.0,1.0,1.0,1.0,0.0,5,I ask for your encouragement and for your support .,3,3
10,.,,,,.,,,,,,,5,I ask for your encouragement and for your support .,3,3
1,The,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,6,The tasks we face are difficult .,2,2
2,tasks,5.0,1.0,1.0,NNS,nsubj,3.0,3.0,3.0,3.0,-2.0,6,The tasks we face are difficult .,2,2
3,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,6,The tasks we face are difficult .,2,2
4,face,3.0,1.0,1.0,VBP,acl:relcl,2.0,2.0,2.0,2.0,-1.0,6,The tasks we face are difficult .,2,2
5,are,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,6,The tasks we face are difficult .,2,2
6,difficult,8.0,3.0,1.0,JJ,root,1.0,1.0,1.0,1.0,0.0,6,The tasks we face are difficult .,2,2
7,.,,,,.,,,,,,,6,The tasks we face are difficult .,2,2
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,7,We can accomplish them only if we work together .,5,5
2,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,7,We can accomplish them only if we work together .,5,5
3,accomplish,8.0,3.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,7,We can accomplish them only if we work together .,5,5
4,them,3.0,1.0,1.0,PRP,dobj,4.0,4.0,2.0,4.0,-2.5,7,We can accomplish them only if we work together .,5,5
5,only,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,7,We can accomplish them only if we work together .,5,5
6,if,2.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,7,We can accomplish them only if we work together .,5,5
7,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,7,We can accomplish them only if we work together .,5,5
8,work,3.0,1.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,7,We can accomplish them only if we work together .,5,5
9,together,6.0,3.0,1.0,RB,advmod,1.0,1.0,1.0,1.0,0.0,7,We can accomplish them only if we work together .,5,5
10,.,,,,.,,,,,,,7,We can accomplish them only if we work together .,5,5
1,Each,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,8,Each period of our national history has had its special challenges .,2,2
2,period,6.0,3.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,8,Each period of our national history has had its special challenges .,2,2
3,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,8,Each period of our national history has had its special challenges .,2,2
4,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,8,Each period of our national history has had its special challenges .,2,2
5,national,7.0,3.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,8,Each period of our national history has had its special challenges .,2,2
6,history,6.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,8,Each period of our national history has had its special challenges .,2,2
7,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,8,Each period of our national history has had its special challenges .,2,2
8,had,3.0,1.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,8,Each period of our national history has had its special challenges .,2,2
9,its,3.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,8,Each period of our national history has had its special challenges .,2,2
10,special,6.0,2.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,8,Each period of our national history has had its special challenges .,2,2
11,challenges,8.0,3.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,8,Each period of our national history has had its special challenges .,2,2
12,.,,,,.,,,,,,,8,Each period of our national history has had its special challenges .,2,2
1,Those,3.0,1.0,1.0,DT,nsubj,5.0,5.0,3.0,5.0,-3.5,9,Those that confront us now are as momentous as any in the past .,6,6
2,that,3.0,1.0,1.0,WDT,ref,5.0,5.0,3.0,5.0,-3.5,9,Those that confront us now are as momentous as any in the past .,6,6
3,confront,8.0,2.0,1.0,VBP,acl:relcl,2.0,2.0,3.0,2.0,-1.25,9,Those that confront us now are as momentous as any in the past .,6,6
4,us,2.0,1.0,1.0,PRP,dobj,5.0,5.0,2.0,5.0,-3.25,9,Those that confront us now are as momentous as any in the past .,6,6
5,now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,9,Those that confront us now are as momentous as any in the past .,6,6
6,are,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,9,Those that confront us now are as momentous as any in the past .,6,6
7,as,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,9,Those that confront us now are as momentous as any in the past .,6,6
8,momentous,8.0,3.0,1.0,JJ,root,2.0,2.0,2.0,2.0,-1.0,9,Those that confront us now are as momentous as any in the past .,6,6
9,as,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,9,Those that confront us now are as momentous as any in the past .,6,6
10,any,3.0,2.0,1.0,DT,nmod:as,4.0,4.0,4.0,4.0,-3.0,9,Those that confront us now are as momentous as any in the past .,6,6
11,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,9,Those that confront us now are as momentous as any in the past .,6,6
12,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,9,Those that confront us now are as momentous as any in the past .,6,6
13,past,4.0,1.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,9,Those that confront us now are as momentous as any in the past .,6,6
14,.,,,,.,,,,,,,9,Those that confront us now are as momentous as any in the past .,6,6
1,Today,4.0,2.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
2,marks,5.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
3,the,2.0,1.0,0.0,DT,conj:and,5.0,5.0,5.0,5.0,-4.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
4,beginning,7.0,3.0,1.0,NN,conj:and,3.0,3.0,3.0,3.0,-2.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
5,not,3.0,1.0,1.0,RB,conj:but,4.0,4.0,4.0,4.0,-3.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
6,only,4.0,2.0,1.0,RB,conj:but,3.0,3.0,4.0,3.0,-2.25,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
7,of,2.0,1.0,1.0,IN,det,5.0,5.0,3.0,5.0,-3.5,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
8,a,1.0,1.0,0.0,DT,dobj,4.0,4.0,4.0,4.0,-3.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
9,new,2.0,1.0,1.0,JJ,neg,4.0,4.0,3.0,4.0,-2.75,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
10,administration,13.0,5.0,2.0,NN,dep,2.0,2.0,2.0,2.0,-1.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
11,",",,,,",",,,,,,,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
12,but,3.0,1.0,1.0,CC,dep,3.0,3.0,3.0,3.0,-2.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
13,of,2.0,1.0,1.0,IN,det,4.0,4.0,3.0,4.0,-2.75,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
14,a,1.0,1.0,0.0,DT,amod,5.0,5.0,5.0,5.0,-4.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
15,period,6.0,3.0,1.0,NN,conj,3.0,3.0,3.0,3.0,-2.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
16,that,3.0,1.0,1.0,WDT,cc,5.0,5.0,3.0,5.0,-3.5,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
17,will,3.0,1.0,1.0,MD,case,4.0,4.0,3.0,4.0,-2.75,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
18,be,2.0,1.0,1.0,VB,det,4.0,4.0,4.0,4.0,-3.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
19,eventful,8.0,3.0,1.0,JJ,nmod:of,3.0,3.0,3.0,3.0,-2.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
20,",",,,,",",,,,,,,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
21,perhaps,6.0,2.0,1.0,RB,ref,2.0,2.0,3.0,2.0,-1.25,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
22,decisive,7.0,3.0,1.0,JJ,aux,4.0,4.0,2.0,4.0,-2.5,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
23,",",,,,",",,,,,,,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
24,for,3.0,1.0,1.0,IN,cop,4.0,4.0,3.0,4.0,-2.75,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
25,us,2.0,1.0,1.0,PRP,amod,5.0,5.0,2.0,5.0,-3.25,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
26,and,3.0,1.0,1.0,CC,advmod,3.0,3.0,3.0,3.0,-2.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
27,for,3.0,1.0,1.0,IN,acl:relcl,3.0,3.0,2.0,3.0,-1.75,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
28,the,2.0,1.0,0.0,DT,case,3.0,3.0,3.0,3.0,-2.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
29,world,4.0,1.0,1.0,NN,nmod:for,1.0,1.0,1.0,1.0,0.0,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
30,.,,,,.,,,,,,,10,"Today marks the beginning not only of a new administration , but of a period that will be eventful , perhaps decisive , for us and for the world .",9,8
1,It,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,5.0,5.0,-4.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
2,may,2.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
3,be,2.0,1.0,1.0,VB,cop,4.0,4.0,3.0,4.0,-2.75,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
4,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
5,lot,3.0,1.0,1.0,NN,root,3.0,3.0,3.0,3.0,-2.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
6,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
7,experience,10.0,4.0,1.0,VB,acl,2.0,2.0,2.0,2.0,-1.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
8,",",,,,",",,,,,,,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
9,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
10,in,2.0,1.0,0.0,IN,case,5.0,5.0,4.0,5.0,-3.75,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
11,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
12,large,4.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
13,measure,4.0,2.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
14,bring,4.0,1.0,1.0,VB,ccomp,3.0,3.0,3.0,3.0,-2.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
15,about,4.0,2.0,1.0,RP,compound:prt,2.0,2.0,2.0,2.0,-1.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
16,",",,,,",",,,,,,,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
17,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
18,major,4.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
19,turning,5.0,2.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
20,point,4.0,1.0,1.0,VBP,conj:and,2.0,2.0,2.0,2.0,-1.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
21,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
22,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
23,long,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
24,history,6.0,3.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
25,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
26,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,11,"It may be our lot to experience , and in a large measure bring about , a major turning point in the long history of the human race .",5,5
