widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
13,national,7.0,3.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,2,We stand to-day upon an eminence which overlooks a hundred years of national life --,4,3
14,life,3.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,2,We stand to-day upon an eminence which overlooks a hundred years of national life --,4,3
15,--,,,,:,,,,,,,2,We stand to-day upon an eminence which overlooks a hundred years of national life --,4,3
1,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
2,century,6.0,3.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
3,crowded,6.0,2.0,1.0,VBN,root,3.0,3.0,3.0,3.0,-2.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
4,with,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
5,perils,6.0,2.0,1.0,NNS,nmod:with,2.0,2.0,2.0,2.0,-1.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
6,",",,,,",",,,,,,,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
7,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
8,crowned,5.0,1.0,1.0,VBN,conj:but,2.0,2.0,2.0,2.0,-1.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
9,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
10,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
11,triumphs,7.0,2.0,1.0,NNS,nmod:with,2.0,2.0,2.0,2.0,-1.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
12,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
13,liberty,6.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
14,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
15,law,2.0,1.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
16,.,,,,.,,,,,,,3,"a century crowded with perils , but crowned with the triumphs of liberty and law .",3,3
1,Before,5.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
2,continuing,10.0,4.0,1.0,VBG,nmod:before,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
3,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
4,onward,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
5,march,4.0,1.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
6,let,3.0,1.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
7,us,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
8,pause,3.0,1.0,1.0,VBP,ccomp,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
9,on,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
10,this,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
11,height,3.0,1.0,1.0,NN,nmod:on,3.0,3.0,3.0,3.0,-2.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
12,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
13,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
14,moment,6.0,2.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
15,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
16,strengthen,8.0,2.0,1.0,VB,xcomp,3.0,3.0,3.0,3.0,-2.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
17,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
18,faith,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
19,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
20,renew,4.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
21,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
22,hope,3.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
23,by,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
24,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
25,glance,5.0,1.0,1.0,NN,nmod:by,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
26,at,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
27,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
28,pathway,5.0,2.0,2.0,NN,nmod:at,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
29,along,4.0,2.0,1.0,IN,mark,3.0,3.0,3.0,3.0,-2.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
30,which,3.0,1.0,1.0,WDT,dobj,4.0,4.0,2.0,4.0,-2.5,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
31,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
32,people,5.0,2.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
33,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
34,traveled,7.0,2.0,1.0,VBN,acl,1.0,1.0,1.0,1.0,0.0,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
35,.,,,,.,,,,,,,4,Before continuing the onward march let us pause on this height for a moment to strengthen our faith and renew our hope by a glance at the pathway along which our people have traveled .,10,8
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
2,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
3,now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
4,three,3.0,1.0,1.0,CD,nummod,3.0,3.0,3.0,3.0,-2.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
5,days,3.0,1.0,1.0,NNS,root,2.0,2.0,2.0,2.0,-1.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
6,more,3.0,1.0,1.0,JJR,advmod,4.0,4.0,4.0,4.0,-3.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
7,than,3.0,1.0,1.0,IN,mwe,5.0,5.0,4.0,5.0,-3.75,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
8,a,1.0,1.0,0.0,DT,advmod,5.0,5.0,5.0,5.0,-4.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
9,hundred,7.0,2.0,1.0,CD,nummod,3.0,3.0,3.0,3.0,-2.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
10,years,4.0,1.0,1.0,NNS,nmod:since,2.0,2.0,2.0,2.0,-1.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
11,since,4.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
12,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
13,adoption,7.0,3.0,1.0,NN,dep,2.0,2.0,2.0,2.0,-1.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
14,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
15,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
16,first,4.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
17,written,5.0,2.0,1.0,VBN,amod,3.0,3.0,3.0,3.0,-2.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
18,constitution,11.0,4.0,2.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
19,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
20,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
21,United,7.0,3.0,1.0,NNP,compound,1.0,1.0,1.0,1.0,0.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
22,States,5.0,1.0,1.0,NNPS,nmod:of,2.0,2.0,2.0,2.0,-1.0,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
23,--,,,,:,,,,,,,5,It is now three days more than a hundred years since the adoption of the first written constitution of the United States --,5,5
1,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,6,the Articles of Confederation and Perpetual Union .,1,1
2,Articles,8.0,3.0,1.0,NNPS,root,2.0,2.0,2.0,2.0,-1.0,6,the Articles of Confederation and Perpetual Union .,1,1
3,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,6,the Articles of Confederation and Perpetual Union .,1,1
4,Confederation,11.0,5.0,2.0,NNP,compound,2.0,2.0,2.0,2.0,-1.0,6,the Articles of Confederation and Perpetual Union .,1,1
5,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,6,the Articles of Confederation and Perpetual Union .,1,1
6,Perpetual,8.0,4.0,1.0,NNP,conj:and,1.0,1.0,1.0,1.0,0.0,6,the Articles of Confederation and Perpetual Union .,1,1
7,Union,6.0,2.0,1.0,NNP,nmod:of,2.0,2.0,2.0,2.0,-1.0,6,the Articles of Confederation and Perpetual Union .,1,1
8,.,,,,.,,,,,,,6,the Articles of Confederation and Perpetual Union .,1,1
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,7,The new Republic was then beset with danger on every hand .,3,3
2,new,2.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,7,The new Republic was then beset with danger on every hand .,3,3
3,Republic,8.0,3.0,1.0,NN,nsubjpass,2.0,2.0,2.0,2.0,-1.0,7,The new Republic was then beset with danger on every hand .,3,3
4,was,3.0,1.0,1.0,VBD,auxpass,3.0,3.0,2.0,3.0,-1.75,7,The new Republic was then beset with danger on every hand .,3,3
5,then,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,7,The new Republic was then beset with danger on every hand .,3,3
6,beset,5.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,7,The new Republic was then beset with danger on every hand .,3,3
7,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,7,The new Republic was then beset with danger on every hand .,3,3
8,danger,5.0,2.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,7,The new Republic was then beset with danger on every hand .,3,3
9,on,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,7,The new Republic was then beset with danger on every hand .,3,3
10,every,4.0,3.0,1.0,DT,det,3.0,3.0,3.0,3.0,-2.0,7,The new Republic was then beset with danger on every hand .,3,3
11,hand,4.0,1.0,1.0,NN,nmod:on,1.0,1.0,1.0,1.0,0.0,7,The new Republic was then beset with danger on every hand .,3,3
12,.,,,,.,,,,,,,7,The new Republic was then beset with danger on every hand .,3,3
1,It,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,4.0,4.0,-3.0,8,It had not conquered a place in the family of nations .,4,4
2,had,3.0,1.0,1.0,VBD,aux,3.0,3.0,2.0,3.0,-1.75,8,It had not conquered a place in the family of nations .,4,4
3,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,8,It had not conquered a place in the family of nations .,4,4
4,conquered,6.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,8,It had not conquered a place in the family of nations .,4,4
5,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,It had not conquered a place in the family of nations .,4,4
6,place,4.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,8,It had not conquered a place in the family of nations .,4,4
7,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,8,It had not conquered a place in the family of nations .,4,4
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,It had not conquered a place in the family of nations .,4,4
9,family,6.0,3.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,8,It had not conquered a place in the family of nations .,4,4
10,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,8,It had not conquered a place in the family of nations .,4,4
11,nations,6.0,2.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,8,It had not conquered a place in the family of nations .,4,4
12,.,,,,.,,,,,,,8,It had not conquered a place in the family of nations .,4,4
1,The,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
2,decisive,7.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
3,battle,5.0,2.0,1.0,NN,nmod:poss,3.0,3.0,3.0,3.0,-2.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
4,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
5,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
6,war,3.0,1.0,1.0,NN,nmod:of,4.0,4.0,4.0,4.0,-3.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
7,for,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
8,independence,11.0,4.0,2.0,NN,nmod:for,3.0,3.0,3.0,3.0,-2.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
9,",",,,,",",,,,,,,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
10,whose,3.0,1.0,1.0,WP$,ref,5.0,5.0,4.0,5.0,-3.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
11,centennial,9.0,4.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
12,anniversary,8.0,5.0,2.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
13,will,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
14,soon,3.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
15,be,2.0,1.0,1.0,VB,cop,4.0,4.0,3.0,4.0,-2.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
16,gratefully,8.0,3.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
17,celebrated,10.0,4.0,2.0,JJ,acl:relcl,3.0,3.0,3.0,3.0,-2.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
18,at,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
19,Yorktown,7.0,2.0,2.0,NNP,nmod:at,2.0,2.0,2.0,2.0,-1.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
20,",",,,,",",,,,,,,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
21,had,3.0,1.0,1.0,VBD,aux,3.0,3.0,2.0,3.0,-1.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
22,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
23,yet,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
24,been,3.0,1.0,1.0,VBN,auxpass,3.0,3.0,2.0,3.0,-1.75,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
25,fought,3.0,1.0,1.0,VBN,root,1.0,1.0,1.0,1.0,0.0,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
26,.,,,,.,,,,,,,9,"The decisive battle of the war for independence , whose centennial anniversary will soon be gratefully celebrated at Yorktown , had not yet been fought .",9,9
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
2,colonists,9.0,3.0,1.0,NNS,nsubj,2.0,2.0,2.0,2.0,-1.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
3,were,2.0,1.0,0.0,VBD,aux,3.0,3.0,2.0,3.0,-1.75,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
4,struggling,9.0,3.0,1.0,VBG,root,2.0,2.0,2.0,2.0,-1.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
5,not,3.0,1.0,1.0,RB,conj:but,2.0,2.0,2.0,2.0,-1.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
6,only,4.0,2.0,1.0,JJ,neg,4.0,4.0,4.0,4.0,-3.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
7,against,6.0,2.0,1.0,IN,cc:preconj,4.0,4.0,4.0,4.0,-3.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
8,the,2.0,1.0,0.0,DT,case,5.0,5.0,5.0,5.0,-4.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
9,armies,5.0,2.0,1.0,NNS,det,4.0,4.0,4.0,4.0,-3.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
10,of,2.0,1.0,1.0,IN,nmod:against,4.0,4.0,3.0,4.0,-2.75,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
11,a,1.0,1.0,0.0,DT,case,4.0,4.0,4.0,4.0,-3.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
12,great,4.0,1.0,1.0,JJ,det,4.0,4.0,4.0,4.0,-3.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
13,nation,5.0,2.0,1.0,NN,amod,2.0,2.0,2.0,2.0,-1.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
14,",",,,,",",,,,,,,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
15,but,3.0,1.0,1.0,CC,nmod:of,3.0,3.0,3.0,3.0,-2.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
16,against,6.0,2.0,1.0,IN,cc,3.0,3.0,3.0,3.0,-2.0,10,"The colonists were struggling not only against the armies of a great nation , but against the settled opinions of mankind ;",6,3
