widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
6,inadequate,9.0,4.0,1.0,JJ,root,2.0,2.0,2.0,2.0,-1.0,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
7,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
8,meet,3.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
9,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
10,current,5.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
11,obligations,10.0,4.0,2.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
12,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
13,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
14,Government,8.0,3.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
15,.,,,,.,,,,,,,4,Then our Treasury receipts were inadequate to meet the current obligations of the Government .,2,2
1,Now,2.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
2,they,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
3,are,2.0,1.0,1.0,VBP,cop,4.0,4.0,3.0,4.0,-2.75,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
4,sufficient,8.0,3.0,1.0,JJ,root,3.0,3.0,3.0,3.0,-2.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
5,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
6,all,2.0,1.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
7,public,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
8,needs,4.0,1.0,1.0,NNS,nmod:for,2.0,2.0,2.0,2.0,-1.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
9,",",,,,",",,,,,,,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
10,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
11,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
12,have,3.0,1.0,1.0,VBP,conj:and,2.0,2.0,2.0,2.0,-1.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
13,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
14,surplus,6.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
15,instead,6.0,2.0,1.0,RB,case,2.0,2.0,2.0,2.0,-1.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
16,of,2.0,1.0,1.0,IN,mwe,3.0,3.0,2.0,3.0,-1.75,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
17,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
18,deficit,7.0,3.0,1.0,NN,nmod:instead_of,1.0,1.0,1.0,1.0,0.0,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
19,.,,,,.,,,,,,,5,"Now they are sufficient for all public needs , and we have a surplus instead of a deficit .",5,5
1,Then,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
2,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
3,felt,4.0,1.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
4,constrained,9.0,2.0,1.0,VBN,xcomp,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
5,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
6,convene,6.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
7,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
8,Congress,7.0,2.0,1.0,NNP,dobj,3.0,3.0,3.0,3.0,-2.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
9,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
10,extraordinary,13.0,5.0,2.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
11,session,5.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
12,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
13,devise,5.0,2.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
14,revenues,7.0,3.0,2.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
15,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
16,pay,2.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
17,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
18,ordinary,8.0,4.0,2.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
19,expenses,9.0,3.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
20,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
21,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
22,Government,8.0,3.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
23,.,,,,.,,,,,,,6,Then I felt constrained to convene the Congress in extraordinary session to devise revenues to pay the ordinary expenses of the Government .,3,3
1,Now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
2,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
3,have,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
4,the,2.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
5,satisfaction,11.0,4.0,2.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
6,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
7,announce,5.0,2.0,1.0,VB,acl,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
8,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
9,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
10,Congress,7.0,2.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
11,just,4.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
12,closed,5.0,1.0,1.0,VBD,ccomp,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
13,has,3.0,1.0,1.0,VBZ,aux,3.0,3.0,2.0,3.0,-1.75,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
14,reduced,6.0,2.0,1.0,VBN,ccomp,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
15,taxation,8.0,3.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
16,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
17,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
18,sum,3.0,1.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
19,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
20,$,,,,$,,2.0,2.0,2.0,2.0,-1.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
21,"41,000,000",,,,CD,nmod:of,1.0,1.0,1.0,1.0,0.0,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
22,.,,,,.,,,,,,,7,"Now I have the satisfaction to announce that the Congress just closed has reduced taxation in the sum of $ 41,000,000 .",5,5
1,Then,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
2,there,3.0,1.0,1.0,EX,expl,4.0,4.0,4.0,4.0,-3.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
3,was,3.0,1.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
4,deep,3.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
5,solicitude,9.0,4.0,2.0,JJ,xcomp,2.0,2.0,2.0,2.0,-1.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
6,because,5.0,2.0,1.0,RB,case,2.0,2.0,2.0,2.0,-1.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
7,of,2.0,1.0,1.0,IN,mwe,3.0,3.0,2.0,3.0,-1.75,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
8,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
9,long,3.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
10,depression,8.0,3.0,1.0,NN,nmod:because_of,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
11,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
12,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
13,manufacturing,12.0,5.0,2.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
14,",",,,,",",,,,,,,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
15,mining,5.0,2.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
16,",",,,,",",,,,,,,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
17,agricultural,11.0,5.0,2.0,JJ,nmod:in,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
18,",",,,,",",,,,,,,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
19,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
20,mercantile,8.0,3.0,2.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
21,industries,9.0,3.0,1.0,NNS,nmod:in,2.0,2.0,2.0,2.0,-1.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
22,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
23,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
24,consequent,10.0,3.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
25,distress,7.0,2.0,1.0,NN,nmod:because_of,2.0,2.0,2.0,2.0,-1.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
26,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
27,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
28,laboring,6.0,3.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
29,population,10.0,4.0,2.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
30,.,,,,.,,,,,,,8,"Then there was deep solicitude because of the long depression in our manufacturing , mining , agricultural , and mercantile industries and the consequent distress of our laboring population .",3,3
1,Now,2.0,1.0,1.0,RB,advmod,4.0,4.0,4.0,4.0,-3.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
2,every,4.0,3.0,1.0,DT,det,7.0,7.0,7.0,7.0,-6.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
3,avenue,5.0,3.0,2.0,NN,nsubjpass,5.0,5.0,5.0,5.0,-4.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
4,of,2.0,1.0,1.0,IN,case,6.0,6.0,5.0,6.0,-4.75,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
5,production,9.0,3.0,1.0,NN,nmod:of,4.0,4.0,4.0,4.0,-3.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
6,is,2.0,1.0,1.0,VBZ,auxpass,5.0,5.0,4.0,5.0,-3.75,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
7,crowded,6.0,2.0,1.0,VBN,advcl,4.0,4.0,4.0,4.0,-3.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
8,with,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
9,activity,8.0,4.0,1.0,NN,nmod:with,3.0,3.0,3.0,3.0,-2.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
10,",",,,,",",,,,,,,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
11,labor,4.0,2.0,1.0,NN,nsubjpass,3.0,3.0,3.0,3.0,-2.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
12,is,2.0,1.0,1.0,VBZ,auxpass,4.0,4.0,3.0,4.0,-2.75,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
13,well,3.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
14,employed,6.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
15,",",,,,",",,,,,,,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
16,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
17,American,8.0,4.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,9,"Now every avenue of production is crowded with activity , labor is well employed , and American products find good markets at home and abroad .",5,5
