widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
9,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
10,President,9.0,3.0,2.0,NNP,nsubj,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
11,shall,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
12,take,3.0,1.0,1.0,VB,dep,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
13,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
14,oath,2.0,1.0,1.0,NN,dobj,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
15,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
16,office,4.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
17,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
18,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
19,presence,7.0,2.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
20,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
21,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
22,people,5.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
23,",",,,,",",,,,,,,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
24,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
25,there,3.0,1.0,1.0,EX,expl,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
26,is,2.0,1.0,1.0,VBZ,conj:but,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
27,so,2.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
28,manifest,8.0,3.0,2.0,JJ,xcomp,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
29,an,2.0,1.0,1.0,DT,dep,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
30,appropriateness,12.0,5.0,1.0,VBN,amod,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
31,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
32,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
33,public,6.0,2.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
34,induction,8.0,3.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
35,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
36,office,4.0,2.0,1.0,NN,nmod:to,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
37,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
38,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
39,chief,3.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
40,executive,10.0,4.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
41,officer,5.0,3.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
42,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
43,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
44,nation,5.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
45,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
46,from,4.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
47,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
48,beginning,7.0,3.0,1.0,NN,nmod:from,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
49,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
50,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
51,Government,8.0,3.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
52,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
53,people,5.0,2.0,1.0,NNS,nsubjpass,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
54,",",,,,",",,,,,,,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
55,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
56,whose,3.0,1.0,1.0,WP$,nmod:poss,5.0,5.0,4.0,5.0,-3.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
57,service,5.0,2.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
58,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
59,official,6.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
60,oath,2.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
61,consecrates,,,,VBZ,acl,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
62,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
63,officer,5.0,3.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
64,",",,,,",",,,,,,,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
65,have,3.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
66,been,3.0,1.0,1.0,VBN,auxpass,3.0,3.0,2.0,3.0,-1.75,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
67,called,4.0,1.0,1.0,VBN,ccomp,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
68,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
69,witness,6.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
70,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
71,solemn,5.0,2.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
72,ceremonial,10.0,5.0,2.0,JJ,xcomp,1.0,1.0,1.0,1.0,0.0,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
73,.,,,,.,,,,,,,2,"There is no constitutional or legal requirement that the President shall take the oath of office in the presence of the people , but there is so manifest an appropriateness in the public induction to office of the chief executive officer of the nation that from the beginning of the Government the people , to whose service the official oath consecrates the officer , have been called to witness the solemn ceremonial .",14,14
1,The,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
2,oath,2.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
3,taken,5.0,2.0,1.0,VBN,acl,3.0,3.0,3.0,3.0,-2.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
4,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
5,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
6,presence,7.0,2.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
9,people,5.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
10,becomes,6.0,2.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
11,a,1.0,1.0,0.0,DT,det,3.0,3.0,3.0,3.0,-2.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
12,mutual,8.0,3.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
13,covenant,8.0,3.0,1.0,NN,xcomp,1.0,1.0,1.0,1.0,0.0,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
14,.,,,,.,,,,,,,3,The oath taken in the presence of the people becomes a mutual covenant .,2,2
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"The officer covenants to serve the whole body of the people by a faithful execution of the laws , so that they may be the unfailing defense and security of those who respect and observe them , and that neither wealth , station , nor the power of combinations shall be able to evade their just penalties or to wrest them from a beneficent public purpose to serve the ends of cruelty or selfishness .",18,18
2,officer,5.0,3.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,4,"The officer covenants to serve the whole body of the people by a faithful execution of the laws , so that they may be the unfailing defense and security of those who respect and observe them , and that neither wealth , station , nor the power of combinations shall be able to evade their just penalties or to wrest them from a beneficent public purpose to serve the ends of cruelty or selfishness .",18,18
3,covenants,9.0,3.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,4,"The officer covenants to serve the whole body of the people by a faithful execution of the laws , so that they may be the unfailing defense and security of those who respect and observe them , and that neither wealth , station , nor the power of combinations shall be able to evade their just penalties or to wrest them from a beneficent public purpose to serve the ends of cruelty or selfishness .",18,18
4,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,4,"The officer covenants to serve the whole body of the people by a faithful execution of the laws , so that they may be the unfailing defense and security of those who respect and observe them , and that neither wealth , station , nor the power of combinations shall be able to evade their just penalties or to wrest them from a beneficent public purpose to serve the ends of cruelty or selfishness .",18,18
5,serve,3.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,4,"The officer covenants to serve the whole body of the people by a faithful execution of the laws , so that they may be the unfailing defense and security of those who respect and observe them , and that neither wealth , station , nor the power of combinations shall be able to evade their just penalties or to wrest them from a beneficent public purpose to serve the ends of cruelty or selfishness .",18,18
6,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,4,"The officer covenants to serve the whole body of the people by a faithful execution of the laws , so that they may be the unfailing defense and security of those who respect and observe them , and that neither wealth , station , nor the power of combinations shall be able to evade their just penalties or to wrest them from a beneficent public purpose to serve the ends of cruelty or selfishness .",18,18
