widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
10,chosen,5.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
11,by,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
12,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
13,free,3.0,1.0,1.0,JJ,amod,5.0,5.0,5.0,5.0,-4.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
14,and,3.0,1.0,1.0,CC,cc,6.0,6.0,6.0,6.0,-5.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
15,voluntary,9.0,4.0,1.0,JJ,conj:and,4.0,4.0,4.0,4.0,-3.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
16,suffrages,,,,NNS,nmod:by,3.0,3.0,3.0,3.0,-2.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
17,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
18,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
19,countrymen,9.0,3.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
20,to,2.0,1.0,1.0,TO,case,3.0,3.0,3.0,3.0,-2.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
21,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
22,most,4.0,1.0,1.0,RBS,advmod,5.0,5.0,5.0,5.0,-4.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
23,honorable,7.0,4.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
24,and,3.0,1.0,1.0,CC,cc,5.0,5.0,5.0,5.0,-4.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
25,most,4.0,1.0,1.0,RBS,advmod,4.0,4.0,4.0,4.0,-3.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
26,responsible,11.0,4.0,1.0,JJ,conj:and,3.0,3.0,3.0,3.0,-2.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
27,office,4.0,2.0,1.0,NN,nmod:to,2.0,2.0,2.0,2.0,-1.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
28,on,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
29,earth,2.0,1.0,1.0,NN,nmod:on,1.0,1.0,1.0,1.0,0.0,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
30,.,,,,.,,,,,,,2,"Without solicitation on my part , I have been chosen by the free and voluntary suffrages of my countrymen to the most honorable and most responsible office on earth .",8,7
1,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
2,am,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
3,deeply,5.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
4,impressed,7.0,2.0,1.0,JJ,root,2.0,2.0,2.0,2.0,-1.0,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
5,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
6,gratitude,8.0,3.0,2.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
7,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
9,confidence,9.0,3.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
10,reposed,,,,VBN,acl,1.0,1.0,2.0,1.0,-0.25,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
11,in,2.0,1.0,0.0,IN,case,4.0,4.0,2.0,4.0,-2.5,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
12,me,2.0,1.0,1.0,PRP,nmod:in,5.0,5.0,1.0,5.0,-3.0,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
13,.,,,,.,,,,,,,3,I am deeply impressed with gratitude for the confidence reposed in me .,6,6
1,Honored,4.0,2.0,1.0,VBN,advcl,3.0,3.0,3.0,3.0,-2.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
2,with,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
3,this,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
4,distinguished,11.0,3.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
5,consideration,11.0,5.0,2.0,NN,nmod:with,3.0,3.0,3.0,3.0,-2.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
6,at,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
7,an,2.0,1.0,1.0,DT,det,6.0,6.0,6.0,6.0,-5.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
8,earlier,4.0,3.0,1.0,JJR,amod,5.0,5.0,5.0,5.0,-4.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
9,period,6.0,3.0,1.0,NN,nmod:at,4.0,4.0,4.0,4.0,-3.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
10,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
11,life,3.0,1.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
12,than,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
13,any,3.0,2.0,1.0,DT,nmod:than,5.0,5.0,5.0,5.0,-4.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
14,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
15,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
16,predecessors,10.0,4.0,2.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
17,",",,,,",",,,,,,,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
18,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
19,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
20,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
21,disguise,6.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
22,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
23,diffidence,,,,NN,dobj,2.0,2.0,2.0,2.0,-1.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
24,with,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
25,which,3.0,1.0,1.0,WDT,ref,5.0,5.0,2.0,5.0,-3.25,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
26,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
27,am,2.0,1.0,1.0,VBP,aux,3.0,3.0,2.0,3.0,-1.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
28,about,4.0,2.0,1.0,IN,acl:relcl,3.0,3.0,3.0,3.0,-2.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
29,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
30,enter,4.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
31,on,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
32,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
33,discharge,7.0,2.0,1.0,NN,nmod:on,2.0,2.0,2.0,2.0,-1.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
34,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
35,my,2.0,1.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
36,official,6.0,3.0,1.0,JJ,amod,2.0,2.0,2.0,2.0,-1.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
37,duties,5.0,2.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
38,.,,,,.,,,,,,,4,"Honored with this distinguished consideration at an earlier period of life than any of my predecessors , I can not disguise the diffidence with which I am about to enter on the discharge of my official duties .",16,15
1,If,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
2,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
3,more,3.0,1.0,1.0,RBR,advmod,7.0,7.0,7.0,7.0,-6.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
4,aged,3.0,1.0,1.0,VBN,amod,6.0,6.0,6.0,6.0,-5.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
5,and,3.0,1.0,1.0,CC,cc,7.0,7.0,7.0,7.0,-6.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
6,experienced,11.0,4.0,1.0,JJ,conj:and,5.0,5.0,5.0,5.0,-4.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
7,men,3.0,1.0,1.0,NNS,nsubj,4.0,4.0,4.0,4.0,-3.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
8,who,2.0,1.0,1.0,WP,ref,6.0,6.0,4.0,6.0,-4.5,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
9,have,3.0,1.0,1.0,VBP,aux,5.0,5.0,4.0,5.0,-3.75,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
10,filled,4.0,1.0,1.0,VBN,acl:relcl,4.0,4.0,4.0,4.0,-3.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
11,the,2.0,1.0,0.0,DT,det,7.0,7.0,7.0,7.0,-6.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
12,office,4.0,2.0,1.0,NN,dobj,5.0,5.0,5.0,5.0,-4.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
13,of,2.0,1.0,1.0,IN,case,6.0,6.0,5.0,6.0,-4.75,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
14,President,9.0,3.0,2.0,NNP,nmod:of,5.0,5.0,5.0,5.0,-4.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
15,of,2.0,1.0,1.0,IN,case,6.0,6.0,5.0,6.0,-4.75,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
16,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
17,United,7.0,3.0,1.0,NNP,compound,4.0,4.0,4.0,4.0,-3.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
18,States,5.0,1.0,1.0,NNPS,nmod:of,5.0,5.0,5.0,5.0,-4.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
19,even,4.0,2.0,1.0,RB,advmod,4.0,4.0,4.0,4.0,-3.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
20,in,2.0,1.0,0.0,IN,case,5.0,5.0,4.0,5.0,-3.75,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
21,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
22,infancy,7.0,3.0,1.0,NN,nmod:in,4.0,4.0,4.0,4.0,-3.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
23,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
24,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
25,Republic,8.0,3.0,1.0,NNP,nmod:of,3.0,3.0,3.0,3.0,-2.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
26,distrusted,10.0,3.0,1.0,VBD,advcl,3.0,3.0,3.0,3.0,-2.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
27,their,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,5,"If the more aged and experienced men who have filled the office of President of the United States even in the infancy of the Republic distrusted their ability to discharge the duties of that exalted station , what ought not to be the apprehensions of one so much younger and less endowed now that our domain extends from ocean to ocean , that our people have so greatly increased in numbers , and at a time when so great diversity of opinion prevails in regard to the principles and policy which should characterize the administration of our Government ?",28,27
