widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2
8,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
9,first,4.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
10,executive,10.0,4.0,1.0,NN,compound,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
11,office,4.0,2.0,1.0,NN,nmod:of,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
12,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
13,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
14,country,6.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
15,",",,,,",",,,,,,,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
16,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
17,avail,4.0,2.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
18,myself,6.0,2.0,2.0,PRP,dobj,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
19,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
20,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
21,presence,7.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
22,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
23,that,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
24,portion,6.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
25,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
26,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
27,fellow-citizens,,,,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
28,which,3.0,1.0,1.0,WDT,nsubjpass,5.0,5.0,3.0,5.0,-3.5,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
29,is,2.0,1.0,1.0,VBZ,auxpass,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
30,here,3.0,1.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
31,assembled,8.0,3.0,1.0,VBN,ccomp,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
32,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
33,express,7.0,2.0,1.0,VB,xcomp,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
34,my,2.0,1.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
35,grateful,7.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
36,thanks,5.0,1.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
37,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
38,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
39,favor,4.0,2.0,1.0,NN,nmod:for,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
40,with,3.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
41,which,3.0,1.0,1.0,WDT,ref,6.0,6.0,3.0,6.0,-4.25,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
42,they,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
43,have,3.0,1.0,1.0,VBP,aux,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
44,been,3.0,1.0,1.0,VBN,cop,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
45,pleased,5.0,1.0,1.0,JJ,acl:relcl,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
46,to,2.0,1.0,1.0,TO,mark,5.0,5.0,5.0,5.0,-4.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
47,look,3.0,1.0,1.0,VB,xcomp,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
48,toward,6.0,2.0,1.0,IN,case,6.0,6.0,6.0,6.0,-5.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
49,me,2.0,1.0,1.0,PRP,nmod:toward,7.0,7.0,4.0,7.0,-5.25,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
50,",",,,,",",,,,,,,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
51,to,2.0,1.0,1.0,TO,mark,5.0,5.0,5.0,5.0,-4.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
52,declare,6.0,2.0,1.0,VB,xcomp,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
53,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
54,sincere,6.0,2.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
55,consciousness,9.0,3.0,1.0,NN,dobj,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
56,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
57,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
58,task,4.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
59,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
60,above,4.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
61,my,2.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
62,talents,7.0,2.0,1.0,NNS,ccomp,2.0,2.0,2.0,2.0,-1.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
63,",",,,,",",,,,,,,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
64,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
65,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
66,I,1.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
67,approach,5.0,2.0,1.0,VBP,ccomp,2.0,2.0,2.0,2.0,-1.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
68,it,2.0,1.0,1.0,PRP,dobj,4.0,4.0,4.0,4.0,-3.0,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
69,with,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
70,those,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,2,"CALLED upon to undertake the duties of the first executive office of our country , I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me , to declare a sincere consciousness that the task is above my talents , and that I approach it with those anxious and awful presentiments which the greatness of the charge and the weakness of my powers so justly inspire .",28,25
